"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"20","991.2","...","993.7","2019-09-21 00:00","989.3","2019-09-20 15:40","21.9","23.3","2019-09-20 09:34","18.9","2019-09-20 21:59","...","84","67","2019-09-20 18:54","1.9","20","14.2","43","2019-09-20 18:50","25.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","989.3","...","992.7","2019-09-21 22:01","987.3","2019-09-21 12:53","20.6","23.1","2019-09-21 12:19","18.8","2019-09-21 01:59","...","88","71","2019-09-21 13:06","1.2","267","6.7","258","2019-09-21 13:03","26.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","995.3","...","999.5","2019-09-22 22:50","991.1","2019-09-22 02:54","23.5","26.6","2019-09-22 10:55","21.4","2019-09-22 04:48","...","69","54","2019-09-22 11:26","1.0","8","6.8","12","2019-09-22 15:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1000.4","...","1002.2","2019-09-23 20:56","998.2","2019-09-23 03:17","23.8","26.5","2019-09-23 12:24","22.2","2019-09-23 05:20","...","68","56","2019-09-23 12:55","2.0","29","9.8","30","2019-09-23 12:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1001.3","...","1002.7","2019-09-24 09:16","999.8","2019-09-24 16:02","23.6","26.0","2019-09-24 10:24","22.3","2019-09-24 23:59","...","69","57","2019-09-24 16:57","2.5","73","9.7","96","2019-09-24 14:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1000.6","...","1001.8","2019-09-25 08:43","998.9","2019-09-25 14:13","24.2","27.7","2019-09-25 12:09","22.3","2019-09-25 00:06","...","64","54","2019-09-25 12:09","2.8","67","11.5","42","2019-09-25 13:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1000.0","...","1001.6","2019-09-26 22:03","998.1","2019-09-26 14:41","25.2","28.6","2019-09-26 11:39","22.9","2019-09-26 01:22","...","76","65","2019-09-26 11:10","2.9","71","11.7","52","2019-09-26 11:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","999.0","...","1001.3","2019-09-28 00:00","997.3","2019-09-27 15:54","24.8","26.7","2019-09-27 15:50","23.3","2019-09-27 04:12","...","85","80","2019-09-27 23:26","2.7","68","10.2","49","2019-09-27 12:09","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","997.5","...","999.0","2019-09-28 09:19","996.5","2019-09-28 14:43","24.9","27.4","2019-09-28 11:38","23.4","2019-09-28 06:24","...","88","79","2019-09-28 11:38","2.3","74","9.3","69","2019-09-28 21:04","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","995.0","...","997.6","2019-09-30 00:00","992.6","2019-09-29 14:33","26.1","29.9","2019-09-29 13:41","23.5","2019-09-29 05:12","...","86","67","2019-09-29 13:35","2.9","74","13.5","62","2019-09-29 14:08","25.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","988.2","...","993.2","2019-09-30 00:29","983.5","2019-09-30 23:45","24.5","26.2","2019-09-30 13:22","22.3","2019-09-30 23:14","...","87","72","2019-09-30 13:40","4.2","69","17.4","49","2019-09-30 19:52","58.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
