"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","991.4","...","993.0","2020-09-10 09:30","989.3","2020-09-10 15:27","27.1","30.9","2020-09-10 15:23","25.1","2020-09-10 19:57","...","79","59","2020-09-10 15:59","1.0","120","4.9","270","2020-09-10 19:34","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","992.2","...","994.3","2020-09-11 22:07","990.9","2020-09-11 16:05","28.0","31.8","2020-09-11 16:02","25.2","2020-09-11 00:41","...","77","57","2020-09-11 10:33","1.1","103","7.8","247","2020-09-11 12:49","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","995.2","...","996.8","2020-09-12 19:49","993.3","2020-09-12 04:41","27.3","30.9","2020-09-12 11:38","25.8","2020-09-12 23:11","...","82","63","2020-09-12 12:10","1.4","118","7.5","99","2020-09-12 21:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","995.7","...","...","...","...","...","27.0","...","...","...","...","...","83","...","...","1.2","54","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","994.5","...","995.8","2020-09-14 09:00","992.6","2020-09-14 15:10","27.4","31.1","2020-09-14 12:38","25.1","2020-09-14 05:35","...","85","68","2020-09-14 12:38","1.4","9","7.0","355","2020-09-14 15:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","993.7","...","994.9","2020-09-15 00:09","992.4","2020-09-15 14:54","28.0","31.3","2020-09-15 10:30","26.3","2020-09-15 05:34","...","84","66","2020-09-15 10:32","1.2","5","7.4","313","2020-09-15 11:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","993.1","...","994.1","2020-09-16 10:10","991.9","2020-09-16 17:21","28.6","31.4","2020-09-16 09:48","26.4","2020-09-16 06:38","...","78","62","2020-09-16 15:30","1.3","96","6.0","4","2020-09-16 13:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","992.6","...","994.2","2020-09-17 23:04","991.2","2020-09-17 14:35","29.2","33.1","2020-09-17 14:48","26.3","2020-09-17 05:09","...","71","50","2020-09-17 16:30","1.0","4","5.7","318","2020-09-17 11:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","995.7","...","997.0","2020-09-18 20:30","994.0","2020-09-18 00:10","28.6","33.0","2020-09-18 10:00","26.7","2020-09-18 06:32","...","77","54","2020-09-18 09:59","1.4","1","8.3","16","2020-09-18 13:11","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","996.7","...","998.2","2020-09-19 08:54","995.5","2020-09-19 14:23","28.1","31.3","2020-09-19 12:47","26.8","2020-09-19 06:11","...","85","69","2020-09-19 12:35","1.3","4","7.3","11","2020-09-19 15:56","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","996.0","...","997.3","2020-09-20 09:35","994.7","2020-09-20 14:25","25.5","28.4","2020-09-20 11:41","23.3","2020-09-20 07:53","...","90","74","2020-09-20 12:19","1.5","41","8.5","51","2020-09-20 12:21","31.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","995.5","...","996.7","2020-09-21 09:58","993.8","2020-09-21 15:02","25.8","28.4","2020-09-21 14:18","23.9","2020-09-21 00:14","...","75","57","2020-09-21 15:29","2.2","90","9.5","97","2020-09-21 11:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","994.6","...","996.0","2020-09-22 08:35","992.9","2020-09-22 15:16","25.8","29.7","2020-09-22 13:30","23.6","2020-09-22 05:58","...","64","49","2020-09-22 12:06","2.5","81","8.4","110","2020-09-22 09:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","994.3","...","995.3","2020-09-23 22:47","993.1","2020-09-23 14:58","26.1","29.8","2020-09-23 13:00","22.8","2020-09-23 06:06","...","67","53","2020-09-23 09:47","1.7","13","8.0","95","2020-09-23 20:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","994.8","...","995.9","2020-09-24 21:23","993.6","2020-09-24 04:10","23.5","25.3","2020-09-24 00:27","21.1","2020-09-24 23:12","...","88","72","2020-09-24 00:29","1.6","36","6.6","6","2020-09-24 16:34","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","994.5","...","995.6","2020-09-25 07:16","993.1","2020-09-25 16:21","22.8","24.3","2020-09-25 16:06","20.4","2020-09-25 04:58","...","84","74","2020-09-25 12:28","1.8","89","6.6","106","2020-09-25 22:54","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","994.8","...","996.6","2020-09-26 22:39","993.0","2020-09-26 04:04","22.9","24.5","2020-09-26 13:50","20.6","2020-09-26 23:40","...","82","65","2020-09-26 13:53","2.6","76","8.9","49","2020-09-26 13:08","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","996.0","...","997.5","2020-09-27 09:46","994.5","2020-09-27 04:19","20.4","21.0","2020-09-27 13:22","19.1","2020-09-27 05:20","...","97","92","2020-09-27 04:34","1.5","72","8.0","49","2020-09-27 04:49","44.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","995.0","...","996.8","2020-09-28 08:58","993.6","2020-09-28 15:04","21.5","22.1","2020-09-28 07:55","19.5","2020-09-28 18:21","...","96","88","2020-09-28 23:59","1.2","85","4.8","100","2020-09-28 21:30","15.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","992.7","...","994.7","2020-09-29 00:08","990.4","2020-09-29 15:14","23.0","26.5","2020-09-29 13:12","21.1","2020-09-29 06:37","...","83","63","2020-09-29 12:49","1.6","33","6.1","26","2020-09-29 15:00","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","993.9","...","995.3","2020-09-30 09:46","991.5","2020-09-30 03:34","20.6","21.6","2020-10-01 00:00","18.9","2020-09-30 07:15","...","88","82","2020-09-30 17:25","2.2","130","6.4","125","2020-09-30 13:46","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
