"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1000.9","...","1003.1","2020-04-10 08:26","998.7","2020-04-10 16:21","21.6","26.5","2020-04-10 13:06","18.3","2020-04-10 01:45","...","63","47","2020-04-10 12:36","3.0","75","11.0","91","2020-04-10 16:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","998.3","...","1000.0","2020-04-11 00:10","996.1","2020-04-11 17:56","19.1","22.6","2020-04-11 09:14","16.3","2020-04-11 16:30","...","84","67","2020-04-11 00:17","0.7","67","6.5","28","2020-04-11 15:45","18.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1000.8","...","1002.9","2020-04-12 20:45","997.4","2020-04-12 02:42","14.5","17.7","2020-04-12 00:34","12.9","2020-04-12 08:52","...","73","44","2020-04-12 17:49","1.5","11","9.5","38","2020-04-12 02:11","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1002.3","...","1004.1","2020-04-13 21:08","1000.8","2020-04-13 02:57","15.8","20.6","2020-04-13 12:50","11.0","2020-04-13 03:20","...","43","27","2020-04-13 10:41","1.9","24","11.3","41","2020-04-13 17:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1000.1","...","1002.8","2020-04-14 00:03","997.9","2020-04-14 16:46","19.5","24.0","2020-04-14 11:52","14.7","2020-04-14 00:10","...","47","29","2020-04-14 12:17","1.8","87","8.7","95","2020-04-14 04:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","998.5","...","1000.2","2020-04-15 09:09","997.1","2020-04-15 16:13","20.4","23.7","2020-04-15 15:27","17.8","2020-04-15 04:54","...","59","40","2020-04-15 14:44","1.5","122","10.4","272","2020-04-15 13:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","998.3","...","999.5","2020-04-16 22:17","997.3","2020-04-16 15:48","21.3","28.1","2020-04-16 11:30","15.5","2020-04-16 05:54","...","60","26","2020-04-16 11:26","1.3","123","6.7","325","2020-04-16 15:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","998.6","...","1000.7","2020-04-17 11:02","997.2","2020-04-17 17:32","22.7","26.9","2020-04-17 15:55","18.2","2020-04-17 05:41","...","68","53","2020-04-17 08:39","1.4","119","9.3","250","2020-04-17 14:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","998.2","...","1000.4","2020-04-18 08:51","996.6","2020-04-18 16:14","23.4","27.6","2020-04-18 12:36","19.3","2020-04-18 05:55","...","76","58","2020-04-18 09:41","1.3","13","7.1","313","2020-04-18 12:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","995.2","...","997.0","2020-04-20 00:00","993.1","2020-04-19 17:30","24.3","26.6","2020-04-19 13:19","22.3","2020-04-19 00:13","...","83","68","2020-04-19 10:00","1.2","125","8.7","265","2020-04-19 16:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","996.8","...","999.2","2020-04-20 08:28","994.9","2020-04-20 16:17","23.3","25.2","2020-04-20 12:40","22.0","2020-04-20 06:25","...","81","68","2020-04-20 15:08","1.8","94","9.0","91","2020-04-20 15:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","997.3","...","999.8","2020-04-21 22:12","995.7","2020-04-21 03:11","20.6","23.4","2020-04-21 03:03","18.3","2020-04-21 23:48","...","91","81","2020-04-21 11:14","1.6","34","8.3","24","2020-04-21 14:13","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1000.0","...","1001.9","2020-04-22 09:44","998.0","2020-04-22 13:23","17.7","19.8","2020-04-22 12:44","16.6","2020-04-22 08:47","...","87","73","2020-04-22 12:57","3.1","45","13.2","69","2020-04-22 13:08","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1001.3","...","1003.3","2020-04-23 21:06","999.0","2020-04-23 02:21","16.5","18.6","2020-04-23 13:13","14.4","2020-04-23 22:24","...","86","67","2020-04-23 13:17","3.9","71","15.7","90","2020-04-23 12:57","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1001.5","...","1003.3","2020-04-24 10:06","999.6","2020-04-24 04:22","15.7","17.7","2020-04-24 22:53","14.7","2020-04-24 06:47","...","83","63","2020-04-24 22:31","3.8","91","13.6","97","2020-04-24 02:40","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","999.8","...","1001.3","2020-04-25 09:54","998.4","2020-04-25 15:53","19.2","21.5","2020-04-25 15:01","16.5","2020-04-26 00:00","...","79","72","2020-04-25 15:03","1.4","100","10.0","104","2020-04-25 00:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1000.1","...","1001.8","2020-04-26 08:59","998.8","2020-04-26 03:21","20.2","22.3","2020-04-26 15:11","18.8","2020-04-26 03:14","...","83","59","2020-04-26 21:16","1.2","128","7.7","100","2020-04-26 18:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","999.5","...","1001.0","2020-04-27 22:19","998.2","2020-04-27 15:31","21.2","22.9","2020-04-27 15:07","20.2","2020-04-28 00:00","...","74","64","2020-04-27 17:52","3.4","89","12.4","109","2020-04-27 19:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1000.2","...","1002.3","2020-04-28 09:07","998.5","2020-04-28 16:31","22.7","26.1","2020-04-28 11:44","20.1","2020-04-28 05:47","...","60","46","2020-04-28 02:42","4.4","85","15.0","100","2020-04-28 14:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","999.4","...","1001.4","2020-04-29 08:43","998.3","2020-04-29 16:45","23.9","28.5","2020-04-29 13:27","20.5","2020-04-29 04:33","...","62","46","2020-04-29 11:44","1.9","100","9.5","89","2020-04-29 00:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","998.7","...","1000.8","2020-04-30 07:51","996.6","2020-04-30 23:59","24.0","28.2","2020-04-30 11:10","20.3","2020-04-30 06:26","...","65","46","2020-04-30 11:01","1.1","124","6.6","1","2020-04-30 11:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
