"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"15","992.8","...","994.2","2020-05-15 00:03","991.5","2020-05-15 17:00","27.7","30.9","2020-05-15 15:13","24.1","2020-05-15 05:50","...","72","57","2020-05-15 09:21","1.3","274","8.0","258","2020-05-15 14:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","992.3","...","994.0","2020-05-16 09:29","991.1","2020-05-16 21:40","26.8","32.2","2020-05-16 09:46","23.7","2020-05-16 15:56","...","78","57","2020-05-16 09:47","1.4","129","9.5","95","2020-05-16 15:05","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","989.0","...","991.2","2020-05-18 00:00","986.6","2020-05-17 16:14","27.6","31.6","2020-05-17 13:21","22.7","2020-05-17 04:44","...","70","55","2020-05-17 14:38","1.4","127","6.7","316","2020-05-17 12:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","987.6","...","990.5","2020-05-18 10:54","985.2","2020-05-18 03:13","24.9","28.2","2020-05-18 08:40","21.8","2020-05-18 11:08","...","86","70","2020-05-18 08:41","1.8","122","12.4","257","2020-05-18 09:03","28.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","990.7","...","992.9","2020-05-19 21:39","987.8","2020-05-19 01:48","22.6","24.3","2020-05-19 05:44","21.1","2020-05-19 12:36","...","90","78","2020-05-19 03:41","1.3","90","5.9","49","2020-05-19 10:44","13.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","992.5","...","993.9","2020-05-20 09:56","991.6","2020-05-20 03:18","23.4","27.0","2020-05-20 12:17","21.7","2020-05-20 03:28","...","89","73","2020-05-20 12:18","1.6","90","6.5","93","2020-05-20 21:26","20.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","990.3","...","992.5","2020-05-22 00:00","988.2","2020-05-21 17:09","24.0","26.7","2020-05-21 13:03","22.1","2020-05-21 23:58","...","90","77","2020-05-21 12:36","1.2","88","9.0","108","2020-05-21 22:21","41.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","987.6","...","989.5","2020-05-23 00:00","986.0","2020-05-22 14:11","22.7","24.1","2020-05-22 11:40","22.0","2020-05-22 23:46","...","98","96","2020-05-22 08:13","1.0","5","8.7","30","2020-05-22 14:09","87.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","990.0","...","992.0","2020-05-23 22:42","987.6","2020-05-23 03:19","22.5","24.4","2020-05-23 14:23","21.5","2020-05-23 04:22","...","96","86","2020-05-23 14:22","1.4","33","5.9","14","2020-05-23 15:01","18.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","992.7","...","994.1","2020-05-24 22:00","991.4","2020-05-24 01:41","25.0","29.6","2020-05-24 13:27","22.5","2020-05-24 02:50","...","81","60","2020-05-24 13:21","1.5","88","7.1","40","2020-05-24 11:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","993.7","...","994.9","2020-05-25 08:40","992.8","2020-05-25 23:30","25.6","29.1","2020-05-25 11:19","23.5","2020-05-25 02:33","...","85","65","2020-05-25 14:06","1.2","137","6.4","329","2020-05-25 13:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","991.5","...","993.4","2020-05-26 00:47","989.6","2020-05-26 17:45","27.0","30.0","2020-05-26 10:49","24.7","2020-05-26 02:06","...","80","65","2020-05-26 10:02","1.6","253","11.9","254","2020-05-26 15:54","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","993.2","...","995.2","2020-05-27 20:56","991.3","2020-05-27 03:58","23.3","26.2","2020-05-27 00:01","21.8","2020-05-27 18:39","...","92","82","2020-05-27 11:20","1.5","21","6.1","97","2020-05-27 10:27","22.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","995.0","...","996.6","2020-05-28 21:18","993.5","2020-05-28 03:24","22.2","22.9","2020-05-28 12:26","21.0","2020-05-28 02:37","...","97","88","2020-05-28 00:07","0.9","88","5.4","133","2020-05-28 02:02","73.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","995.0","...","996.0","2020-05-29 07:34","993.9","2020-05-29 16:06","24.8","28.7","2020-05-29 12:25","22.2","2020-05-29 00:49","...","91","74","2020-05-29 12:23","1.3","128","6.6","307","2020-05-29 12:46","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","994.2","...","995.5","2020-05-31 00:00","992.3","2020-05-30 14:16","27.6","31.1","2020-05-30 14:15","23.2","2020-05-30 04:10","...","78","64","2020-05-30 09:41","1.7","128","16.3","256","2020-05-30 15:13","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","994.7","...","996.3","2020-05-31 20:57","992.9","2020-05-31 16:19","27.9","30.6","2020-05-31 10:24","25.3","2020-05-31 05:09","...","77","59","2020-05-31 09:45","1.9","268","13.6","255","2020-05-31 10:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
