Date,Operating Reserve,Temperature,Holiday
20210106,3102.0,16.09326511388491,0
20210107,3102.0,13.241629631233446,0
20210108,3106.0,8.94470669912439,0
20210109,3201.0,10.129530755663513,2
20210110,2906.0,13.36476700781284,2
20210111,3093.0,12.370785454550349,0
20210112,3116.0,11.08930267574392,0
20210113,3114.0,13.805014990015525,0
20210114,3132.0,15.362974517921625,0
20210115,3309.0,16.25466060521656,0
20210116,3046.0,17.37357757238997,2
20210117,3034.0,14.59612041872104,2
20210118,3157.0,14.60235111162569,0
20210119,3158.0,17.050926749751053,0
20210120,3150.0,19.5833035869431,0
20210121,3074.0,21.698059882141052,0
20210122,3097.0,21.788251848652372,0
20210123,3203.0,19.911242502469282,2
20210124,3073.0,18.38640849601187,2
20210125,3269.0,18.895087206434447,0
20210126,3219.0,18.556375865197325,0
20210127,3064.0,18.35405987920525,0
20210128,3286.0,16.544128107828048,0
20210129,3203.0,15.867049525675503,0
20210130,3447.0,17.64416807753303,2
20210131,2906.0,18.14149385044529,2
20210201,2938.0,18.591339809587627,0
20210202,3045.0,18.08382715643898,0
20210203,3006.0,18.840857460570206,0
20210204,3132.0,19.565891933293955,0
20210205,3060.0,20.105140324245745,0
20210206,3066.0,19.690360738361242,2
20210207,2763.0,20.315132304004866,2
20210208,3047.0,19.586008132290612,0
20210209,2880.0,18.38608521541102,0
20210210,2888.0,20.241866697150066,2
20210211,2833.0,18.582696444983736,2
20210212,2992.0,19.255034020732747,2
20210213,3024.0,19.476719227899064,2
20210214,2911.0,18.838965856819893,2
20210215,2645.0,19.084170577856735,2
20210216,3002.0,20.359605967822525,2
20210217,2824.0,17.144591707475826,0
20210218,2907.0,15.66732544202304,0
20210219,2885.0,16.217099009210035,0
20210220,2975.0,16.79420773225105,0
20210221,3139.0,18.26255620911783,2
20210222,2989.0,19.837101133995883,0
20210223,3109.0,20.944295142662487,0
20210224,3049.0,21.96258092489102,0
20210225,3029.0,21.982400014727936,0
20210226,3041.0,21.096642220620172,0
20210227,2758.0,18.316890016888806,2
20210228,2672.0,19.09973694612983,2
20210301,2832.0,22.072443643786322,2
20210302,3221.0,18.346761496703063,0
20210303,3075.0,17.814936932576213,0
20210304,3088.0,19.015489279036434,0
20210305,3268.0,21.386981601030417,0
20210306,2805.0,20.044967165820083,2
20210307,2752.0,18.863436753645274,2
20210308,3110.0,18.992947625374445,0
20210309,3048.0,20.0168410685263,0
20210310,3055.0,20.094778482512687,0
20210311,3077.0,21.34575893295383,0
20210312,3272.0,21.163813734936205,0
20210313,3075.0,20.223081131528588,2
20210314,2933.0,20.927103099147562,2
20210315,3074.0,22.065857657819326,0
20210316,3087.0,23.671263537482197,0
20210317,3183.0,22.944979324928504,0
20210318,3214.0,22.081212379317943,0
20210319,3137.0,23.06895010196709,0
20210320,2839.0,23.314028620265965,2
20210321,3186.0,18.691162181405215,2
