"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1006.4","1007.6","1008.1","2021-09-10 00:01","1004.7","2021-09-10 17:35","31.0","36.1","2021-09-10 12:19","26.0","2021-09-10 05:39","22.6","63","40","2021-09-10 12:57","2.0","70","9.9","60","2021-09-10 17:12","0.0","0.0","0.0","...","0.0","...","10.6","85.9","20.36","28.1","-5.5","...","...","2.9"
"11","1000.0","1001.2","1005.7","2021-09-11 00:01","996.8","2021-09-11 22:12","30.0","33.3","2021-09-11 11:17","27.8","2021-09-11 02:45","23.4","69","48","2021-09-11 12:00","2.8","70","12.8","70","2021-09-11 22:28","T","1.4","T","2021-09-11 02:30","T","2021-09-11 02:30","3.2","26.0","10.49","23.8","-2.1","...","...","8.6"
"12","995.7","996.9","1000.7","2021-09-12 22:05","992.0","2021-09-12 13:01","26.8","28.8","2021-09-12 09:33","25.4","2021-09-12 14:19","24.2","87","71","2021-09-12 00:01","3.3","60","14.1","350","2021-09-12 13:15","63.5","12.8","6.0","2021-09-12 10:01","18.5","2021-09-12 10:01","0.0","0.0","2.53","14.4","-2.1","...","...","9.4"
"13","1004.0","1005.2","1008.2","2021-09-13 23:57","1000.0","2021-09-13 00:08","30.2","34.6","2021-09-13 14:03","25.8","2021-09-13 04:43","23.3","67","47","2021-09-13 14:07","2.7","210","12.7","210","2021-09-13 14:56","0.0","0.0","0.0","...","0.0","...","8.7","70.9","17.15","27.5","4.3","...","...","6.6"
"14","1009.3","1010.5","1011.1","2021-09-14 23:20","1007.7","2021-09-14 14:56","30.3","34.6","2021-09-14 12:52","26.6","2021-09-14 05:08","24.1","70","49","2021-09-14 13:00","1.8","210","7.8","280","2021-09-14 13:39","0.0","0.0","0.0","...","0.0","...","6.3","51.4","13.89","20.0","-2.8","...","...","6.0"
"15","1009.4","1010.6","1010.9","2021-09-15 08:02","1007.2","2021-09-15 14:44","29.3","34.7","2021-09-15 13:48","25.5","2021-09-15 05:44","24.0","75","49","2021-09-15 13:11","1.4","70","7.1","320","2021-09-15 01:35","8.5","0.8","3.5","2021-09-15 00:48","7.5","2021-09-15 00:43","8.0","65.5","16.43","20.5","-3.5","...","...","6.8"
"16","1008.1","1009.3","1009.6","2021-09-16 08:08","1006.1","2021-09-16 13:57","27.6","32.3","2021-09-16 10:42","24.5","2021-09-16 05:21","23.7","80","51","2021-09-16 10:52","1.1","230","9.8","270","2021-09-16 11:01","16.5","2.3","8.0","2021-09-16 11:01","11.5","2021-09-16 10:57","3.9","32.0","10.66","16.3","-3.2","...","...","7.1"
"17","1009.1","1010.3","1010.5","2021-09-17 20:57","1007.8","2021-09-17 03:19","28.2","33.2","2021-09-17 11:38","25.2","2021-09-17 03:37","23.9","79","47","2021-09-17 10:31","1.2","70","6.1","30","2021-09-17 21:46","3.5","1.2","1.5","2021-09-17 14:42","3.5","2021-09-17 14:07","4.4","36.2","11.55","15.1","-2.1","...","...","6.9"
"18","1010.5","1011.7","1011.9","2021-09-18 08:13","1009.1","2021-09-18 13:23","29.0","34.3","2021-09-18 12:41","25.4","2021-09-18 04:12","23.8","74","48","2021-09-18 12:43","1.8","70","8.8","80","2021-09-18 14:36","T","1.5","T","2021-09-18 15:46","T","2021-09-18 15:30","4.4","36.2","11.45","22.3","-2.9","...","...","5.5"
"19","1010.0","1011.2","1011.4","2021-09-19 08:36","1008.3","2021-09-19 14:36","29.8","34.9","2021-09-19 14:21","25.0","2021-09-19 05:47","24.0","73","45","2021-09-19 12:49","1.2","210","5.5","250","2021-09-19 11:32","0.0","0.0","0.0","...","0.0","...","8.0","66.0","16.40","15.5","3.1","...","...","5.0"
"20","1009.2","1010.4","1011.1","2021-09-20 08:02","1006.3","2021-09-20 15:33","30.3","35.9","2021-09-20 13:05","26.0","2021-09-20 04:51","23.2","68","41","2021-09-20 13:19","1.3","200","5.7","290","2021-09-20 11:20","0.0","0.0","0.0","...","0.0","...","8.5","70.3","17.44","16.8","4.7","...","...","5.4"
"21","1008.4","1009.6","1010.1","2021-09-21 08:36","1006.2","2021-09-21 15:27","29.2","34.6","2021-09-21 13:14","26.4","2021-09-21 04:43","23.2","71","47","2021-09-21 13:18","1.5","200","7.1","60","2021-09-21 16:36","0.0","0.0","0.0","...","0.0","...","6.3","52.2","13.91","18.3","3.5","...","...","4.5"
"22","1010.6","1011.8","1012.9","2021-09-22 20:39","1009.0","2021-09-22 15:10","29.4","34.7","2021-09-22 11:54","25.7","2021-09-22 04:06","22.7","69","43","2021-09-22 12:05","1.3","200","5.4","70","2021-09-22 16:21","0.0","0.0","0.0","...","0.0","...","4.9","40.7","13.50","21.9","3.6","...","...","4.8"
"23","1012.6","1013.8","1014.2","2021-09-23 21:26","1010.8","2021-09-23 15:13","29.9","34.8","2021-09-23 11:35","25.3","2021-09-23 05:47","22.7","67","43","2021-09-23 11:57","1.8","70","8.7","80","2021-09-23 13:09","0.0","0.0","0.0","...","0.0","...","8.2","68.2","16.54","23.5","4.9","...","...","4.5"
"24","1013.1","1014.3","1014.4","2021-09-24 08:20","1011.9","2021-09-24 13:37","29.7","33.8","2021-09-24 11:22","27.5","2021-09-24 04:35","23.0","68","47","2021-09-24 14:02","3.4","70","12.4","60","2021-09-24 13:03","0.0","0.0","0.0","...","0.0","...","8.5","70.9","17.85","24.4","-4.6","...","...","6.4"
"25","1012.2","1013.4","1013.7","2021-09-25 10:22","1011.2","2021-09-25 15:22","28.6","32.1","2021-09-25 12:50","26.9","2021-09-25 23:48","21.9","68","49","2021-09-25 12:53","3.6","70","13.1","70","2021-09-25 16:06","T","1.8","T","2021-09-25 01:30","T","2021-09-25 01:30","5.6","46.8","13.95","21.1","6.0","...","...","5.8"
"26","1010.9","1012.1","1012.1","2021-09-26 07:30","1009.1","2021-09-26 14:36","28.6","32.8","2021-09-26 11:41","26.0","2021-09-26 05:42","22.4","70","48","2021-09-26 11:29","3.2","70","11.0","80","2021-09-26 13:37","0.0","0.0","0.0","...","0.0","...","8.4","70.3","18.01","20.4","4.6","...","...","2.0"
"27","1009.1","1010.3","1010.5","2021-09-27 00:01","1007.4","2021-09-27 14:29","28.9","33.0","2021-09-27 11:53","27.0","2021-09-27 05:27","22.7","70","46","2021-09-27 12:46","3.0","70","9.8","80","2021-09-27 16:06","0.0","0.0","0.0","...","0.0","...","8.2","68.8","16.56","23.8","4.3","...","...","2.1"
"28","1007.9","1009.1","1009.3","2021-09-28 00:01","1006.1","2021-09-28 14:43","28.3","32.7","2021-09-28 12:49","25.5","2021-09-28 23:59","21.5","68","41","2021-09-28 13:00","2.4","70","10.0","90","2021-09-28 13:01","0.0","0.0","0.0","...","0.0","...","8.6","72.3","16.77","25.0","4.9","...","...","1.3"
"29","1006.4","1007.6","1008.1","2021-09-29 07:39","1004.5","2021-09-29 13:50","27.9","34.1","2021-09-29 13:34","22.5","2021-09-29 04:41","21.0","68","37","2021-09-29 12:29","1.6","70","7.7","10","2021-09-29 14:53","0.0","0.0","0.0","...","0.0","...","8.8","74.1","17.16","19.9","4.1","...","...","1.4"
"30","1006.9","1008.1","1008.6","2021-09-30 21:09","1005.0","2021-09-30 14:47","28.4","34.1","2021-09-30 11:56","23.2","2021-09-30 05:24","21.7","69","43","2021-09-30 11:02","1.6","70","6.9","80","2021-09-30 18:36","0.0","0.0","0.0","...","0.0","...","6.7","56.6","13.80","18.5","2.9","...","...","2.6"
